0.190729104534	-0.0628450416626	-0.457883035765	0.38145061	-0.12568818	-0.91580452
-0.0948558938946	-0.329881552115	0.363593035622	-0.1897156	-0.65975766	0.72713673
0.0932300431152	-0.212255727255	0.443034312317	0.18645378	-0.42450757	0.88601823
-0.215368467893	0.150998181118	-0.425204779108	-0.43073915	0.30199543	-0.85044844
-0.299539580947	0.336615016758	-0.21669831171	-0.59908026	0.67322664	-0.43343827
0.0641739554733	0.222079672388	-0.443335074312	0.12834199	0.44415747	-0.88670879
-0.405826210628	-0.00251846024739	-0.292039381221	-0.81165211	-0.0050358171	-0.58411941
0.430979447394	-0.252293132703	-0.0246893061901	0.86194811	-0.50458185	-0.049422805
0.117376553207	0.48533637278	0.025998045867	0.23474648	0.97066738	0.051951227
0.180361425796	0.367320320334	-0.287291809745	0.36071539	0.73463684	-0.57462433
0.380631208585	0.0522891716772	-0.319963546358	0.7612523	0.10457872	-0.63996737
-0.388793682702	0.20534245642	0.23808752352	-0.77758728	0.41068326	0.47612737
-0.347308207653	-0.356911961326	0.0446630391159	-0.69461688	-0.71381812	0.089280966
0.184553068587	-0.0539163474654	-0.461537594994	0.36909862	-0.10783091	-0.92311359
0.29173609421	0.17408445418	-0.366841832161	0.58346325	0.34816767	-0.73372332
-0.241187574074	-0.121715776976	-0.420710489311	-0.48237702	-0.24342887	-0.84145992
-0.237051046648	-0.230500223216	0.375093996873	-0.47410402	-0.46099632	0.7501385
0.243241147689	0.266422456381	0.346226075479	0.486474	0.53284245	0.69240304
-0.406318013888	-0.291386791894	-0.000964352243655	-0.81263571	-0.58276865	-0.0019732117
0.134794383687	0.31467414629	0.364459246365	0.26958191	0.62934519	0.72886914
0.255022265798	-0.430072766382	0.00249775926014	0.51003608	-0.86013876	0.0049509654
-0.00827748037969	0.496585742363	0.0577875331313	-0.016559921	0.99316597	0.11552978
-0.217350471034	0.450280245358	0.00288661433825	-0.43470313	0.90055559	0.0057286704
0.000681255916727	0.353632734585	0.353499788704	0.0013574328	0.70726185	0.70695037
-0.289488374308	0.292765296034	-0.283679160793	-0.57897798	0.58552778	-0.56739908
0.131337355767	-0.448311177303	-0.178224896631	0.2626679	-0.89661534	-0.35649195
